0	0	3	10	893	3	6	1	5	4	1	8	8	10	1280bf9f	9ca91fd2	63df8711	0763ea05	b1452ba0	ade44d8e	313701e2	515759ca	d3a3af1e	620cf3c8	abc41709	9984e6a1	cbb8bd3e	1f4ab71c	b9a465e7	c1902682	c2d7e176	802e4445	20f30ac3	f6df37c0	d9d175dd	8abfbc4a	60fe2736	978cbaba	2967bc0a	ec3d01b7
0	5	5	2	674	4	2	2	3	0	1	2	22	19	2c508672	9ca91fd2	7f7e76a2	192b1011	84ff1f21	ade44d8e	05d3dd45	515759ca	a403f043	b99724aa	1c32edbf	56edfe6b	85ab4bbf	5005b52a	bfd8bbb1	fff43708	3c7ee6d8	65076c1e	c2a107be	c215feb6	d06f526f	7db99e07	0926d92e	d6565fa7	b5e3915c	5cdda27a
0	5	3	5	187	20	5	1	0	3	6	1	31	2	ca984be4	57336afd	63df8711	0f200743	011fd017	aeb52e4a	77d05b8d	786f6fb1	d3a3af1e	1a8ce2cf	09c56f50	866fa1da	89de6789	4555e44d	6408c276	9c6e5628	613a36ad	96722311	65d3357c	5ba72079	9c6fc49b	31d7a1d6	adbca467	7551372a	6a5e5da0	b5207e62
0	6	5	2	653	3	5	2	2	0	4	1	67	14	1280bf9f	4f4b914d	7f7e76a2	7e81ad51	011fd017	ade44d8e	05d3dd45	515759ca	d3a3af1e	1a8ce2cf	478698a0	33149099	ec888fbd	acd8912a	8817b329	5e27f69c	8976d6a1	ef7b81a7	2cb2aadb	b94622b1	ededaa16	836f488d	0d225106	bf6092db	dfa91dbf	fb1bd54b
0	3	4	3	377	2	2	0	0	3	7	8	19	9	ca984be4	6103120d	d614895a	0f200743	84ff1f21	ade44d8e	77d05b8d	786f6fb1	d3a3af1e	620cf3c8	364f9783	1662a716	6a91faa9	68799149	eab4d114	72bbe9ae	77265d78	f5b21d5f	76b60535	ac402852	4621c224	cd3d9dfd	deb3abcd	c23c31b4	c6e7072e	78c99464
0	8	5	10	542	3	1	0	1	2	0	5	1	14	f5ccb574	f375dbee	d614895a	b3c73db1	091cada3	ade44d8e	313701e2	5f17eb1f	d3a3af1e	3d4dbe96	06441025	e146d874	10156535	aacce080	4396ac0e	52331e5e	687ece1b	bc36e667	386112ff	c7a169a6	f4a2fe9f	73d7daca	0f3e68a3	14507852	1d878296	4ad09b9d
0	3	1	9	220	5	1	1	5	2	2	0	0	7	1280bf9f	9ca91fd2	63df8711	0763ea05	091cada3	ade44d8e	05d3dd45	515759ca	d3a3af1e	3e5cb631	d3ac59a1	1dfca5a2	fee5e371	54b19cab	3b121737	c4e80b23	56dd150b	24b6e9f4	edae56c0	64e4daae	a9e23c7c	5f7fe17e	a6dedf49	b113c595	5dd8a03f	8f9ab080
0	3	4	7	558	18	5	1	0	1	4	9	61	16	ca984be4	62506be3	63df8711	0f200743	011fd017	aeb52e4a	77d05b8d	786f6fb1	d3a3af1e	867c9da6	cf3e8f78	38679840	78404e8a	77f49e33	d3dccdc9	d215794b	0a0527e5	e302bbdf	54566405	147dfe78	d6636089	43f5d178	0d225106	24615f28	0e3ffd07	d720257c
0	5	2	2	620	5	2	2	4	4	6	4	55	6	f1b6f3e9	106a6c24	7f7e76a2	21d51548	84ff1f21	ade44d8e	77d05b8d	515759ca	a403f043	3e07bf84	bab631bf	48f7435d	653aa160	26557372	9320f876	1d7dd1a4	018c84c4	99afc1a1	fe39d75b	bdbe6a53	14d7f321	04bd57d5	e9ca6fc1	9fb8e092	15f6155d	c2523b27
0	0	5	2	857	14	4	1	0	2	0	5	67	14	f1b6f3e9	62506be3	63df8711	0f200743	cf6fcc68	0d0fb237	2da45863	515759ca	d3a3af1e	3d4dbe96	03b28df7	45ed5854	e81c0920	80d2dd76	2323193e	70860468	0fa52086	b9a4e86f	30a39f5e	0ab6be73	65d9c67e	fa770e70	0a80b78a	7aa0096f	eac24f55	b83fd9ec
0	2	1	2	512	0	4	0	4	2	5	7	66	15	1280bf9f	57336afd	d614895a	21d51548	cf6fcc68	ade44d8e	313701e2	515759ca	d3a3af1e	407f548c	1b319372	b953ddcb	5955a645	c2721c7e	b38d2c0f	d9d87369	5461dbe1	7974a593	2c4f2508	ada224f3	85f3d65f	d4b29d0c	83a89d41	f1741fc6	fd0d3b51	aa20081a
0	3	4	9	737	18	4	0	1	2	2	3	11	19	f1b6f3e9	555bf834	d614895a	b3c73db1	cf6fcc68	aeb52e4a	77d05b8d	515759ca	d3a3af1e	cbe3f516	64fa1bef	c6643276	49655c89	390e6b4c	d48ac5a4	9094cdef	7a0df5c8	49d96e23	a40ad3af	c1af51aa	ac8e52bf	c8a50fce	6c2613d3	587edaca	6344ce00	510b4a7d
0	7	4	9	856	10	0	2	5	3	0	1	34	11	f1b6f3e9	f375dbee	7f7e76a2	0763ea05	3540bf3c	b2d7cef2	05d3dd45	515759ca	d3a3af1e	1a8ce2cf	ef802977	c4ada924	0ee8f668	3e3b872a	d51da184	c6ce2c6a	6a585b81	6fec72ec	536e8627	36909f76	c2c04261	d4c1adb8	f4804326	dbeb4037	edcefad9	579321bf
0	9	2	10	49	21	4	1	1	0	0	6	71	0	f1b6f3e9	62506be3	63df8711	b3c73db1	cf6fcc68	aeb52e4a	05d3dd45	515759ca	d3a3af1e	308d56a7	85ec4307	3a35a516	890e70cd	2f5a3107	6d8ae08a	27f33493	56eda85e	bae43fe5	c9419a14	31dfdaf2	25a47e71	c2d46011	f0cdae00	8c9d47bb	f0fcda85	c19a57a1
1	6	1	1	14	3	0	1	5	4	7	2	20	16	f5ccb574	57336afd	63df8711	0763ea05	3540bf3c	ade44d8e	05d3dd45	5f17eb1f	d3a3af1e	b99724aa	d5a1751f	bc7fb155	7f1ea0a2	ebde82b0	30b909a3	b312fe8f	53d4aa26	cec0cdc2	254ea7eb	4282b397	c6dc5e51	2aec0b50	bac395ed	ad5358e9	70714727	03768745
0	0	3	7	86	20	3	1	0	0	1	0	19	1	1280bf9f	62506be3	63df8711	0f200743	cd6a56f5	aeb52e4a	05d3dd45	515759ca	d3a3af1e	3e5cb631	aeb2f51a	11e0d85d	79f2b98a	f09f75fd	749dcf3e	b7e51063	3836c41a	9f096560	308c6925	a2cab8c8	f16eb006	3befbcc6	fae71d25	a617a586	5a99aab3	f70cd171
0	1	5	6	418	13	5	1	5	2	3	1	17	18	f1b6f3e9	4f4b914d	63df8711	0763ea05	011fd017	0d0fb237	77d05b8d	515759ca	d3a3af1e	1a8ce2cf	eec4053f	a6e4ab84	cfd5baff	09c1551e	acdd358f	aa28d3d2	10a83c91	247d139b	f05bb2a8	580d91d8	8086148c	a63338bc	b450815a	52bb24c6	b2515f82	e8e16536
0	5	5	3	93	7	4	1	2	2	5	9	29	3	2c508672	f375dbee	63df8711	7e81ad51	cf6fcc68	b2d7cef2	313701e2	515759ca	d3a3af1e	867c9da6	93d591bc	c3b77d67	a278209b	6e6b7b57	69d4974a	e97627a4	e6636f5e	320407c1	c155c4e4	54064cc3	30c2faba	e0707439	eab8b11b	0b4b68d2	5a17f7f6	33ff02f1
0	5	4	6	590	14	2	1	2	2	1	4	38	12	1280bf9f	555bf834	63df8711	7e81ad51	84ff1f21	0d0fb237	05d3dd45	515759ca	d3a3af1e	3e07bf84	f002c884	4c646bd0	e9517aca	b8af1ace	52d3aac0	7042bf27	03d03ee1	ce64a319	719f2b90	fa44fbe4	eb76af88	21df7c9d	e292dd4e	24945dbd	c125942f	80c67b00
0	1	1	2	59	1	6	0	5	0	2	5	24	9	ca984be4	106a6c24	d614895a	0763ea05	b1452ba0	ade44d8e	05d3dd45	786f6fb1	d3a3af1e	3d4dbe96	b4b39ea6	7106caa5	4cb997f8	7a8ea4c9	60c6be2e	1fdf063e	04e83350	b396c223	75d4a776	465090a0	d5370571	79b4b193	c4017971	ad045da0	223ea637	9a4e6102
0	2	5	1	895	10	5	0	4	3	1	7	54	7	1280bf9f	106a6c24	d614895a	21d51548	011fd017	b2d7cef2	05d3dd45	515759ca	d3a3af1e	407f548c	0b2c5e6f	11db2ce0	7732afbc	789eb1bf	556c7a56	61caac06	23613489	462a5c0c	59fef2bd	147dfe78	d0845fdc	afbee7fb	fad10bc2	8a08bcc4	5e9e1b81	a8377121
0	4	4	2	457	10	5	0	2	4	6	0	31	9	ca984be4	6103120d	d614895a	7e81ad51	011fd017	b2d7cef2	2da45863	786f6fb1	d3a3af1e	3e5cb631	e393a990	7013afb1	463e8ddb	890fd002	954b9e55	5e68f918	9bc29760	f1a6e153	61309f27	c3dd8c03	05bb901b	78e344ea	301b7ee2	530a7840	0e541729	b7b8f68d
0	3	2	9	760	20	4	1	2	3	6	7	44	1	2c508672	9ca91fd2	63df8711	7e81ad51	cf6fcc68	aeb52e4a	313701e2	515759ca	a403f043	407f548c	f95e5eb8	6bd6374f	81f7802a	b3f54179	3f8551e4	75088609	376bb046	b6e15266	01163180	976bf899	67a1f378	3b7bcdf4	ba3f40d8	f0aa22ca	fd6501a0	a84616f0
0	0	2	4	528	11	5	0	3	0	3	9	66	12	1280bf9f	4f4b914d	d614895a	192b1011	011fd017	b2d7cef2	77d05b8d	515759ca	d3a3af1e	867c9da6	3455c0fe	6e3ba910	ea5603ef	63e64c74	ab4fcc28	f7e6e955	d74a84fd	89382ee6	8c660302	f6df9b7c	d5bc5e3a	d72bfb98	c5a32ec3	c5202cd8	1025d9a7	d09d35aa
0	4	4	6	574	17	6	1	5	2	7	7	46	18	1280bf9f	088495f3	63df8711	0763ea05	b1452ba0	0d0fb237	313701e2	515759ca	a403f043	407f548c	9ee4227a	9dfadd47	5f3e0a32	6162ce6b	c31f8c96	f2405331	36ef73ed	813c58d8	1e145b38	3e1a701c	780ce427	f385c932	a722334b	68b631b9	ab84af56	289d2686
0	8	1	3	741	17	6	0	4	0	0	2	2	10	ca984be4	4f4b914d	d614895a	21d51548	b1452ba0	0d0fb237	2da45863	786f6fb1	d3a3af1e	b99724aa	1c32edbf	dfc3f269	b03aedfb	3399fac2	140c2bf1	64838012	02f88fbb	7207fd48	8aea6385	75d39e82	ca061054	045353f0	9532dbaf	a0ec4279	fff5a478	3d2e35dd
0	9	5	3	42	1	2	0	2	0	7	6	54	14	f5ccb574	f375dbee	d614895a	7e81ad51	84ff1f21	ade44d8e	313701e2	5f17eb1f	d3a3af1e	308d56a7	7241b010	cecaf6c2	9de7b7ab	cdb048a0	81ecd131	5cfc4cd9	0598f521	4182f28c	2cd42c47	cf1e4b13	eb7d9269	c9f28c6a	12469241	856a4f33	d9362aba	8f86d31b
0	3	3	1	686	9	4	1	5	1	1	4	61	10	1280bf9f	088495f3	63df8711	0763ea05	cf6fcc68	b2d7cef2	05d3dd45	515759ca	a403f043	3e07bf84	21919e2f	f6eb4ecf	a3b46d4d	795f5cbe	e2c2e9d8	74bb3569	047ca7ab	813c58d8	60365fb0	73bb6acb	323cb8d5	16d2d1a1	ee39df67	a4c70393	ef8fc1f3	53518b0a
0	5	5	6	898	15	2	0	3	0	0	5	13	19	1280bf9f	555bf834	d614895a	192b1011	84ff1f21	0d0fb237	05d3dd45	515759ca	d3a3af1e	3d4dbe96	f6a3ba07	555a0add	a1cc3bff	d06cc04b	439259e3	37c86f0a	234beb30	4833fda5	a18c5d8a	6b644b62	aaeac8dc	b38774fb	13da2974	e40a90d9	d6ee79c4	24220b3a
0	2	5	7	793	8	3	2	2	4	6	5	38	19	2c508672	106a6c24	7f7e76a2	7e81ad51	cd6a56f5	b2d7cef2	05d3dd45	515759ca	d3a3af1e	3d4dbe96	9ee4227a	850e650e	517b4b8b	9ef6f176	4723602d	97b73d7c	e9679350	c6d93788	d8a15e58	b328b1aa	bf764736	95f2c052	71ce77a0	afbd6f3d	bd3c937e	13dbf07c
0	3	2	2	148	8	6	0	0	2	2	7	42	15	ca984be4	088495f3	d614895a	0f200743	b1452ba0	b2d7cef2	05d3dd45	786f6fb1	d3a3af1e	407f548c	a2876a0c	6b749058	92ff9645	19bff9a7	0ac37838	27e92c33	8855267f	704ab566	92fdd820	6cabd9dd	931fedde	26b27970	61f39f48	89f3eca0	40233920	60aee5cc
0	0	2	10	703	12	6	0	2	4	7	7	7	5	2c508672	69266c67	d614895a	7e81ad51	b1452ba0	0d0fb237	05d3dd45	515759ca	d3a3af1e	407f548c	0be92251	6e931645	54a4b5e7	e53cb3f8	4fad94df	1c109590	cd102c1e	897a87e1	8f2982bb	e867f447	7bdf49dc	2bd9cd24	25ea7a55	9736a2fb	184170c1	b4626383
1	5	2	10	278	11	2	0	0	0	2	1	29	17	ca984be4	57336afd	d614895a	0f200743	84ff1f21	b2d7cef2	05d3dd45	786f6fb1	d3a3af1e	1a8ce2cf	67512b82	30551342	d16d5193	da661f8f	0b8b7561	aa3512f5	4394451e	08cc1b49	8f69daef	b682cc68	55e26569	93165887	f4d81c3b	7dd3f8f6	7445c55d	b0ad2778
0	6	5	7	306	5	5	2	1	2	0	4	33	17	f5ccb574	f375dbee	7f7e76a2	b3c73db1	011fd017	ade44d8e	313701e2	5f17eb1f	d3a3af1e	3e07bf84	8650e019	6eae84af	18fc2f80	56353dfe	1343c246	6a098516	17d20ca6	8b13b3ca	00aecef7	3f36b105	382df8e2	bbb6db09	9891751c	774f2270	c5c27075	18a13d7c
0	1	3	3	535	16	5	0	1	4	4	6	32	3	1280bf9f	088495f3	d614895a	b3c73db1	011fd017	0d0fb237	313701e2	515759ca	a403f043	308d56a7	b0cde736	c88e67e3	7790be9c	0a52bd66	8e0b709f	4120c16d	53612b20	7a557d9d	536e8627	ce8e2447	146ea847	73d7daca	3e8684c4	10318d1b	390aa8ca	c2a8e715
1	1	1	7	273	5	3	0	2	4	0	8	2	14	f5ccb574	62506be3	d614895a	7e81ad51	cd6a56f5	ade44d8e	05d3dd45	5f17eb1f	d3a3af1e	620cf3c8	75cb131d	4aaf098e	e1d09e1b	7f7c5dff	48523d28	504d384c	b2291801	236eefc2	e51c9ad8	45e151e7	f4a2fe9f	95022a93	573b182e	ea31168d	55e72cad	6adaa76e
0	1	4	1	163	19	3	2	1	0	7	0	39	19	f1b6f3e9	4f4b914d	7f7e76a2	b3c73db1	cd6a56f5	aeb52e4a	2da45863	515759ca	d3a3af1e	3e5cb631	ab46085a	8897e004	a4d981c4	86f0b613	e79e50a6	775c5429	862c3b5d	092be10f	6174d2e7	6ba21c95	f77473da	6effa042	245e3b7e	5bf2d023	3eaeeb03	8612e814
0	5	5	9	178	0	0	0	3	4	6	8	18	12	f5ccb574	106a6c24	d614895a	192b1011	3540bf3c	ade44d8e	313701e2	5f17eb1f	d3a3af1e	620cf3c8	625e7a5f	a3811536	addecaed	b0c9f0ea	89c7bcac	eac9dbd0	db1399f4	c212f725	d35e1370	2c82af35	76cd4160	99d8f9da	866b6ce1	30f00729	0aa203be	7966560e
0	6	4	4	473	10	2	0	4	4	5	3	11	13	ca984be4	9ca91fd2	d614895a	21d51548	84ff1f21	b2d7cef2	313701e2	786f6fb1	d3a3af1e	cbe3f516	3549a436	9c39af9c	3caff915	991f9c6a	4292b1a7	df801ea7	54f9face	a94681c1	2f434cfb	192e2485	bf0612b8	35d76b17	4de3603d	3b45954c	fca2f19d	32bd50cc
0	7	3	6	89	17	4	1	4	4	4	4	7	15	ca984be4	57336afd	63df8711	21d51548	cf6fcc68	0d0fb237	05d3dd45	786f6fb1	d3a3af1e	3e07bf84	08191468	8dd8d9f2	892f91b2	7254a244	abcc0183	b842b5fd	f4296f47	08cc1b49	b02a5dbd	5cc48114	c8cb1c72	48043219	f3cd8526	e2abab04	f8502f56	b27301e0
0	7	2	7	294	8	4	1	2	2	0	6	41	18	ca984be4	6103120d	63df8711	7e81ad51	cf6fcc68	b2d7cef2	77d05b8d	786f6fb1	d3a3af1e	308d56a7	cbfe0e9e	17d04170	ea5603ef	84a5cc16	8be0ef99	f5b567f1	0bfb2ae4	6e699a87	d603d0cf	0fa4c93f	0bb35ac6	3585ceff	dad47330	c2bb17d8	225163fb	77e0ff14
0	2	3	8	529	21	2	0	1	4	1	4	37	1	f5ccb574	4f4b914d	d614895a	b3c73db1	84ff1f21	aeb52e4a	07b00fbe	5f17eb1f	d3a3af1e	3e07bf84	27bf7636	1b42b2a5	f571bed3	7c1c6eec	ad6d5433	8e63d40d	77265d78	9b4947da	1702aebc	1bce3295	da040b8f	71f79d5a	34dd5763	ca3f4f31	bc2385ce	e8c2eb77
0	1	5	8	812	2	6	2	2	4	4	0	29	2	f5ccb574	555bf834	7f7e76a2	7e81ad51	b1452ba0	ade44d8e	313701e2	5f17eb1f	d3a3af1e	3e5cb631	a300c3f7	098fcd43	26a4316b	0eb9f442	f6da296a	504d384c	3769870a	9b201849	cd40fb4b	bcbe64e9	b5df41ed	9c9b92f2	65362ffe	bab05791	6ebab3de	f2f84748
0	4	3	8	668	7	5	0	2	0	6	0	55	0	ca984be4	106a6c24	d614895a	7e81ad51	011fd017	b2d7cef2	77d05b8d	786f6fb1	d3a3af1e	3e5cb631	c1e32046	9ff7cd72	ec929f66	e96a5acd	4dd572f8	b968350d	ab845b83	c63e1cbd	bb22e5ed	6841312f	a618ae0b	c7f1f3e4	d53f4396	e194674d	5b04eea9	daf24dea
0	3	4	2	767	13	6	0	3	2	5	2	23	4	2c508672	088495f3	d614895a	192b1011	b1452ba0	0d0fb237	05d3dd45	515759ca	d3a3af1e	b99724aa	f2131bf6	df13fff0	923cf02e	05391af0	84c3c063	859d43bb	97e33699	3655046e	5cdead28	029a5113	ee924b67	145e8b4c	b4e7410f	4affd63a	eee308d7	8fee9b3d
1	1	1	10	89	11	5	0	5	1	4	9	14	3	2c508672	106a6c24	d614895a	0763ea05	011fd017	b2d7cef2	313701e2	515759ca	d3a3af1e	867c9da6	d4d3eb22	355e03d2	c81c4196	5f2a8bca	5409003f	0d1224cc	43a520d1	7b28ff60	dbe2ed9e	454f1146	86049981	a37652e0	28701131	684c8052	42487d23	38a0724c
0	7	5	9	670	8	3	0	4	4	5	3	40	1	ca984be4	f375dbee	d614895a	21d51548	cd6a56f5	b2d7cef2	313701e2	786f6fb1	d3a3af1e	cbe3f516	f546fb8a	483dfcaf	2afc6d58	fde50bd8	749dcf3e	efb4a44e	ffb73327	48093d7e	01b6173b	2774f90a	193cda28	5675c757	a270a5c9	6651e32d	e7ef0a19	497853a4
0	3	2	3	791	1	2	0	2	2	1	7	45	9	2c508672	62506be3	d614895a	7e81ad51	84ff1f21	ade44d8e	05d3dd45	515759ca	d3a3af1e	407f548c	1d33a464	cec57d52	383ea8d5	604d18b7	4459510d	61864159	212b40ab	aa1ffa28	9cad7c0f	3488b196	8148bb30	498e16b6	21a9bd78	8f2db01c	a0b24016	218d6120
0	5	4	10	762	14	0	0	1	4	5	7	19	19	1280bf9f	4f4b914d	d614895a	b3c73db1	3540bf3c	0d0fb237	313701e2	515759ca	d3a3af1e	407f548c	b26a9f57	6e20b7d8	b6d79d8b	c2f76ba2	3cc95756	e6519347	51598f1b	61b1210f	dd4d1316	6ab6286f	d926f5f6	aa465813	7ea8de26	2c166941	b6fe40ea	acfe066c
0	2	2	5	178	15	2	0	2	2	3	2	9	16	1280bf9f	555bf834	d614895a	7e81ad51	84ff1f21	0d0fb237	77d05b8d	515759ca	d3a3af1e	b99724aa	7f882b61	cbb09b67	418b64b6	e52173ca	11d293b4	6287a0dd	2da4f636	266b5a3c	4cf68d5e	3dc45d3d	12e26469	201a65f5	4733c06f	14aa492d	38691a01	6e54e996
0	4	1	9	254	18	0	0	1	3	7	9	53	4	ca984be4	57336afd	d614895a	b3c73db1	3540bf3c	aeb52e4a	05d3dd45	786f6fb1	d3a3af1e	867c9da6	fc5e020d	e62bcc68	4ce0aeed	8d991063	e3a7af68	088bfe78	943b3e7d	a9902c20	bbf0fd73	7909290d	26c80d48	5ddb2a3a	94c791bc	29eff93d	7835e446	98e40029
0	9	3	5	633	21	6	0	3	0	7	8	61	6	f1b6f3e9	62506be3	d614895a	192b1011	b1452ba0	aeb52e4a	05d3dd45	515759ca	d3a3af1e	620cf3c8	4372b3df	a887958d	653aa160	aa38194b	48858558	f955cf27	2bb1a64d	c518d5b4	339e473c	1fdb04f1	7a6203df	722e4d60	40fd1b8a	3ba86f0f	453c5701	36e223a4
0	4	4	3	688	2	3	0	4	1	4	6	45	5	2c508672	555bf834	d614895a	21d51548	cd6a56f5	ade44d8e	05d3dd45	515759ca	d3a3af1e	308d56a7	5461a180	fda1d5ba	568796e0	5b062d89	d08d86e4	4418617c	84c4e32d	fc83b814	d6fd6cfe	1270958e	9bc73539	a2d85b19	fff7b258	069af8e2	488af836	d77c6895
0	8	2	2	632	18	4	0	0	2	7	2	13	18	f1b6f3e9	4f4b914d	d614895a	0f200743	cf6fcc68	aeb52e4a	2da45863	515759ca	d3a3af1e	b99724aa	ff28adfb	4c2356fb	fb481f1f	d0bbcd53	191a2943	bc2c7812	c8d08f34	f1a6e153	7e69d571	7fe78317	d9da709e	82ce78e2	5967f3e4	54412290	21712a1e	5e6e45cf
0	1	1	8	750	13	1	0	3	2	1	5	21	13	f5ccb574	57336afd	d614895a	192b1011	091cada3	0d0fb237	313701e2	5f17eb1f	d3a3af1e	3d4dbe96	766abc83	eb328d3b	d01110ea	a15ee8b8	017e96f6	bd2d77c8	1fd40a91	f6502014	ecfd9be3	78187050	7cec528d	7b54abd4	abc87032	06e9f7e9	89477824	2103f2f9
0	5	2	7	689	8	2	1	4	4	6	9	29	7	1280bf9f	088495f3	63df8711	21d51548	84ff1f21	b2d7cef2	313701e2	515759ca	a403f043	867c9da6	cc5537d1	bbb0c71d	e48978c2	64f50277	9417b30c	78e7e130	6e8ff9a9	e72e0c94	dbad1ee5	18779dd6	02770d42	6f37b478	27b747fa	64cbb2e7	26ef2781	8e21060e
0	5	1	3	10	2	3	1	0	0	2	6	53	16	f5ccb574	9ca91fd2	63df8711	0f200743	cd6a56f5	ade44d8e	313701e2	5f17eb1f	d3a3af1e	308d56a7	fd158259	c1003a38	54a4b5e7	fc4a57ad	739c98d0	69fad9e5	018c84c4	3008db10	f5ab07ac	1fa534ab	c12034c2	a95c8c1f	2646ce81	1f46f852	cb7c1794	38b2aff7
0	6	2	6	489	18	5	0	2	2	1	6	15	12	f5ccb574	106a6c24	d614895a	7e81ad51	011fd017	aeb52e4a	05d3dd45	5f17eb1f	d3a3af1e	308d56a7	9545e7b6	0f1a6cc3	5b5887ab	97cd7350	d6feff3b	869db5fd	2c44bc0d	8db11205	5cdae28b	c4ebb736	d67609f8	58bd871d	0dd401be	ccdfc902	a919fb73	2bcce70a
0	3	2	2	788	22	6	2	2	0	4	2	34	13	2c508672	69266c67	7f7e76a2	7e81ad51	b1452ba0	aeb52e4a	05d3dd45	515759ca	d3a3af1e	b99724aa	4a4c83ad	526aabba	34dfae45	c32ec21c	e9095d1b	17a18adb	31e2fed7	87e09898	0872b6e0	418d8304	0c928898	cca71d6e	56c4703f	6435da01	80ea433d	dcf19472
0	1	2	5	240	18	0	1	4	0	3	7	19	2	1280bf9f	57336afd	63df8711	21d51548	3540bf3c	aeb52e4a	313701e2	515759ca	d3a3af1e	407f548c	ee3a1f9f	a6850a80	7eb6e0d8	bd652a56	af2214eb	75088609	75d34b1a	92777f6b	98844185	98adecf3	25ad0310	18563723	7ea8de26	d6bf2451	38dd3fac	f3c703b2
0	3	3	9	433	20	6	0	2	1	3	5	33	3	ca984be4	6103120d	d614895a	7e81ad51	b1452ba0	aeb52e4a	313701e2	786f6fb1	d3a3af1e	3d4dbe96	fd158259	2ffa1914	4f27a032	874c2c5c	8b4dc8bf	264d69ac	9a035c7c	95c01afe	3402921e	613e0cc8	d765c91e	34978e76	9aff6aef	74e9d8fd	c824ccc3	75febc00
